Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
New Khaira TPT,AC Sleeper (2+1),23:15,05:00,05h 45m,INR 900,24 Seats available,"3.3
32",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),23:40,05:00,05h 20m,675,20 Seats available,"3.0
29",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
SHRI RAM TRAVELS,A/C Seater (2+2),16:15,21:15,05h 00m,INR 740,15 Seats available,"4.0
6",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
SHRI RAM TRAVELS,A/C Seater (2+2),11:35,17:00,05h 25m,INR 740,19 Seats available,"2.5
15",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
SHRI RAM TRAVELS,A/C Seater (2+2),10:00,15:30,05h 30m,INR 740,21 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),22:15,04:00,05h 45m,INR 700,47 Seats available,"1.3
5",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:45,02:00,04h 15m,510,42 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Sethi Yatra Company,A/C Seater / Sleeper (2+1),02:50,06:55,04h 05m,462,17 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:40,09:01,04h 21m,INR 381,8 Seats available,"3.7
10",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),09:31,14:16,04h 45m,INR 703,23 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),17:15,21:59,04h 44m,INR 703,25 Seats available,4.1,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),22:00,02:45,04h 45m,INR 703,25 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,03:45,04h 30m,INR 399,36 Seats available,"3.0
33",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),03:35,08:05,04h 30m,INR 999,25 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,03:55,04h 06m,INR 500,33 Seats available,"2.0
32",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Gola Bus Service,VE A/C Seater / Sleeper (2+1),01:15,06:35,05h 20m,INR 3499,44 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),06:30,11:00,04h 30m,INR 2499,1 Seat available,"1.8
21",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Arhaan Travels,NON A/C Sleeper (2+1),15:30,19:35,04h 05m,2374,29 Seats available,2.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,INR 509,37 Seats available,"4.8
766",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:00,06:15,08h 15m,INR 559,37 Seats available,"4.7
815",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,06:00,07h 30m,INR 483,42 Seats available,"4.6
1529",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
AdRaj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:20,21:50,07h 30m,INR 599,33 Seats available,"4.5
670",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07:20,07h 45m,INR 389,40 Seats available,"4.8
376",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:40,07h 45m,INR 439,35 Seats available,"4.7
670",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,07:00,08h 15m,INR 459,35 Seats available,"4.8
352",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
AdFouji travels,A/C Seater / Sleeper (2+1),23:00,07:00,08h 00m,INR 399,28 Seats available,"4.1
771",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:20,07:00,08h 40m,INR 399,38 Seats available,"4.6
1099",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:15,08h 15m,INR 439,40 Seats available,"4.7
538",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,2250,31 Seats available,"1.1
15",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,06:00,08h 00m,INR 550,40 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,06:00,09h 00m,INR 600,44 Seats available,"1.4
21",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),21:00,06:30,09h 30m,425,35 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),19:30,06:10,10h 40m,INR 500,41 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),21:00,06:10,09h 10m,INR 500,40 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:45,05:45,08h 00m,INR 600,42 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Yuvraj Travels,NON AC Seater / Sleeper 2+1,20:00,06:00,10h 00m,INR 550,40 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Yuvraj Travels,NON AC Seater / Sleeper 2+1,21:30,06:00,08h 30m,INR 550,40 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Shivendra Travels,A/C Sleeper (2+1),21:00,06:00,09h 00m,INR 3500,1 Seat available, ,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,2250,30 Seats available,"1.0
9",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Shivendra Travels,A/C Sleeper (2+1),20:00,05:30,09h 30m,INR 3500,1 Seat available, ,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,05:20,10h 50m,INR 600,44 Seats available,"2.4
2",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),18:45,05:30,10h 45m,INR 500,9 Seats available,New,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),19:40,04:45,09h 05m,INR 600,8 Seats available,New,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),20:00,05:20,09h 20m,INR 500,9 Seats available,New,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),19:00,06:30,11h 30m,INR 1200,32 Seats available,2.4,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,05:00,10h 15m,INR 550,40 Seats available,2.0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,INR 550,40 Seats available,"2.0
1",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,INR 550,40 Seats available,2.0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),00:30,06:00,05h 30m,INR 499,12 Seats available,"3.5
13",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
ARORA TRAVELS,Volvo AC Seater (2+2),05:01,09:41,04h 40m,INR 703,25 Seats available,4.7,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:45,04h 15m,INR 499,33 Seats available,"3.0
15",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
ARORA TRAVELS,Volvo AC Seater (2+2),21:01,01:41,04h 40m,INR 703,25 Seats available,4.7,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
Sethi Yatra Company,A/C Seater/Sleeper (2+1),18:00,23:40,05h 40m,509,28 Seats available,"1.0
3",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
Goyal Travels,A/C Seater / Sleeper (2+1),18:35,23:25,04h 50m,INR 499,26 Seats available,"2.8
4",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,INR 479,38 Seats available,"4.9
60",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:20,18:20,04h 00m,INR 599,37 Seats available,"4.3
111",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),13:00,17:40,04h 40m,INR 399,31 Seats available,"4.6
72",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00,17:30,04h 30m,INR 469,37 Seats available,"4.7
85",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),11:15,15:15,04h 00m,INR 399,29 Seats available,"4.7
51",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04:30,05h 00m,INR 369,43 Seats available,"4.7
38",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,02:35,04h 55m,INR 399,38 Seats available,"4.6
35",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Sethi Yatra Company,A/C Seater / Sleeper (2+1),20:00,00:30,04h 30m,694,17 Seats available,"4.4
35",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:10,02:35,04h 25m,374,34 Seats available,"4.8
9",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Ashok Bus Service,VE A/C Sleeper (2+1),23:10,03:30,04h 20m,474,34 Seats available,"4.7
18",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Gola Bus Service,VE A/C Seater / Sleeper (2+1),13:20,18:00,04h 40m,INR 399,29 Seats available,"4.4
22",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04:45,04h 50m,INR 419,35 Seats available,"4.6
17",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),18:15,22:50,04h 35m,INR 1399,21 Seats available,"4.8
13",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,02:15,05h 00m,INR 399,46 Seats available,"4.5
16",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,03:35,04h 50m,INR 459,35 Seats available,"4.5
14",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),20:45,05:55,09h 10m,INR 799,28 Seats available,4.6,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:40,06:50,09h 10m,INR 799,29 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
RSRTC - 194214,Express Non AC Seater 2+3,17:10,21:30,04h 20m,INR 333,42 Seats available,"1.0
3",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),01:45,06:20,04h 35m,INR 599,17 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:45,05:15,03h 30m,INR 359,5 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,VE A/C Sleeper (2+1),01:45,04:45,03h 00m,INR 499,21 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),01:50,06:10,04h 20m,INR 166.07,48 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:40,04h 10m,INR 599,37 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:00,06:00,04h 00m,INR 400,7 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:35,07:25,04h 50m,291,26 Seats available,"3.7
2",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:00,06:30,04h 30m,475,15 Seats available,3.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:05,05:35,03h 30m,INR 329,19 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),02:10,05:50,03h 40m,INR 449,27 Seats available,"3.0
4",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:20,05:25,03h 05m,INR 379,13 Seats available,"3.6
2",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:25,05:45,03h 20m,INR 149,18 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:30,05:35,03h 05m,INR 379,17 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:30,05:30,03h 00m,INR 475,16 Seats available,3.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),06:00,09:50,03h 50m,495,35 Seats available,"4.8
20",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,A/C Seater / Sleeper (2+2),10:45,13:30,02h 45m,INR 599,41 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),11:00,16:30,05h 30m,599,33 Seats available,"4.9
8",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,A/C Seater / Sleeper (2+2),11:30,15:30,04h 00m,INR 599,47 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:40,02:35,04h 55m,INR 799,29 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:00,02:25,04h 25m,INR 799,32 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,01:50,03h 20m,INR 699,16 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,01:10,02h 25m,800,25 Seats available,"3.2
3",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
FlixBus,AC Seater (2+2),22:45,02:35,03h 50m,INR 732.14,17 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,03:00,04h 00m,671,31 Seats available,"4.0
18",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,INR 699,27 Seats available,"4.7
1584",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,07:45,08h 00m,INR 900,25 Seats available,"4.7
1025",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:50,07:30,07h 40m,INR 900,37 Seats available,"4.6
1397",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdYolo Bus,Bharat Benz A/C Sleeper (2+1),11:15,19:43,08h 28m,INR 770,26 Seats available,"3.7
23",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:35,07:15,07h 40m,INR 864,32 Seats available,"4.6
1315",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,08:00,08h 05m,INR 739,41 Seats available,"4.6
605",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:05,07:30,08h 25m,921,33 Seats available,"4.5
1040",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdRaj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:05,06:45,07h 40m,INR 831,33 Seats available,"4.0
765",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,05:45,08h 00m,INR 709,42 Seats available,"4.5
819",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 899,40 Seats available,"4.6
572",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RSRTC - 192993,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 891,27 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),16:00,20:30,04h 30m,INR 599,31 Seats available,"4.0
243",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
BT Travels,A/C Seater / Sleeper (2+1),15:20,19:10,03h 50m,474,39 Seats available,"4.5
85",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:20,04h 40m,1026,35 Seats available,"4.6
46",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),12:30,16:50,04h 20m,INR 479,29 Seats available,"4.3
48",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
RAJ KALPANA TRAVELS PRIVATE LIMITED,A/C Seater/Sleeper (2+1),14:35,19:00,04h 25m,INR 499,31 Seats available,"3.3
81",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:20,07:05,04h 45m,417,23 Seats available,4.4,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05:00,05h 05m,855,47 Seats available,"4.0
31",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,23:59,04h 59m,INR 899,24 Seats available,"4.1
20",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:30,01:50,04h 20m,941,42 Seats available,"4.4
14",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Anshi Rajshree Travels,Bharat Benz A/C Sleeper (2+1),01:00,06:50,05h 50m,INR 1199,34 Seats available,"4.2
17",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:55,03:00,05h 05m,941,39 Seats available,"4.8
7",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,02:05,04h 35m,INR 1199,34 Seats available,"4.8
6",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04:00,04h 30m,INR 699,26 Seats available,"3.7
18",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
